Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length
A0A8I3NTR7	unreviewed	A0A8I3NTR7_CANLF	Chemokine (C-C motif) ligand 13	CCL13	Canis lupus familiaris (Dog) (Canis familiaris)	94
A0A8I3RUV8	unreviewed	A0A8I3RUV8_CANLF	Chemokine (C-C motif) ligand 4	LOC480600	Canis lupus familiaris (Dog) (Canis familiaris)	80
A0A8I3RYH5	unreviewed	A0A8I3RYH5_CANLF	C-C motif chemokine	CCL1	Canis lupus familiaris (Dog) (Canis familiaris)	65
A0A8J0QRI6	unreviewed	A0A8J0QRI6_XENTR	Lymphotactin	LOC100493953	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	115
A0A8J0QTL0	unreviewed	A0A8J0QTL0_XENTR	C-C motif chemokine 4	LOC100493779	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	96
A0A8J0QXD8	unreviewed	A0A8J0QXD8_XENTR	C-X-C motif chemokine 10	cxcl10	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	99
A0A8J0U7K8	unreviewed	A0A8J0U7K8_XENLA	C-X-C motif chemokine 11-1	cxcl11.S	Xenopus laevis (African clawed frog)	117
A0A8J1IYX8	unreviewed	A0A8J1IYX8_XENTR	C-C motif chemokine 28	ccl27 ccl28	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	95
A0A8J1IZC8	unreviewed	A0A8J1IZC8_XENTR	C-X-C motif chemokine 13	cxcl13	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	98
A0A8J1JWM9	unreviewed	A0A8J1JWM9_XENTR	C-C motif chemokine 25	ccl25	Xenopus tropicalis (Western clawed frog) (Silurana tropicalis)	89
A0A8J1MGL4	unreviewed	A0A8J1MGL4_XENLA	C-C motif chemokine 5-like	LOC121400787	Xenopus laevis (African clawed frog)	113
A0A8J8XBG9	unreviewed	A0A8J8XBG9_MACMU	Small-inducible cytokine A27	EGK_07594	Macaca mulatta (Rhesus macaque)	112
A0A8L2QAZ9	unreviewed	A0A8L2QAZ9_RAT	C-C motif chemokine ligand 20	Ccl20	Rattus norvegicus (Rat)	95
A0A8L2QNC9	unreviewed	A0A8L2QNC9_RAT	C-C motif chemokine	Ccl6	Rattus norvegicus (Rat)	117
A0A8M1NH65	unreviewed	A0A8M1NH65_DANRE	Chemokine (C-C motif) ligand 33, duplicate 2	ccl33.2 si:ch211-149o7.6	Danio rerio (Zebrafish) (Brachydanio rerio)	118
A0A8M1PS90	unreviewed	A0A8M1PS90_DANRE	Monocyte chemotactic protein 1B-like	ccl39.6	Danio rerio (Zebrafish) (Brachydanio rerio)	99
A0A8M2BA23	unreviewed	A0A8M2BA23_DANRE	Chemokine (C-C motif) ligand 34b, duplicate 4 isoform X1	ccl34b.4 CCL-chr24j CCL34bd si:dkey-25o1.5	Danio rerio (Zebrafish) (Brachydanio rerio)	95
A0A8M2BIN2	unreviewed	A0A8M2BIN2_DANRE	C-C motif chemokine 20	ccl20l	Danio rerio (Zebrafish) (Brachydanio rerio)	120
A0A8M3AZJ3	unreviewed	A0A8M3AZJ3_DANRE	C-C motif chemokine 5-like	LOC101884623	Danio rerio (Zebrafish) (Brachydanio rerio)	95
A0A8M9P5Y4	unreviewed	A0A8M9P5Y4_DANRE	Chemokine (C-C motif) ligand 34b, duplicate 1 isoform X1	ccl34b.1 si:dkey-25o1.6	Danio rerio (Zebrafish) (Brachydanio rerio)	96
A0A8M9PT87	unreviewed	A0A8M9PT87_DANRE	LOW QUALITY PROTEIN: chemokine CCL-CUa	LOC100141478	Danio rerio (Zebrafish) (Brachydanio rerio)	96
A0A8P0PJ56	unreviewed	A0A8P0PJ56_CANLF	Chemokine interleukin-8-like domain-containing protein		Canis lupus familiaris (Dog) (Canis familiaris)	98
A0A8P0SMG7	unreviewed	A0A8P0SMG7_CANLF	C-C motif chemokine	CCL1	Canis lupus familiaris (Dog) (Canis familiaris)	65
A0A8P0TT73	unreviewed	A0A8P0TT73_CANLF	C-C motif chemokine	CCL26	Canis lupus familiaris (Dog) (Canis familiaris)	89
A0A8V0Y4S2	unreviewed	A0A8V0Y4S2_CHICK	C-X-C motif chemokine ligand 13-like 3	CXCL13L3	Gallus gallus (Chicken)	97
A0A8W4FCE4	unreviewed	A0A8W4FCE4_PIG	C-C motif chemokine	CCL4	Sus scrofa (Pig)	82
A0A974CUG0	unreviewed	A0A974CUG0_XENLA	Chemokine interleukin-8-like domain-containing protein	XELAEV_18030025mg	Xenopus laevis (African clawed frog)	113
A0A974CWI5	unreviewed	A0A974CWI5_XENLA	Chemokine interleukin-8-like domain-containing protein	XELAEV_18027986mg	Xenopus laevis (African clawed frog)	113
A0A974CXB0	unreviewed	A0A974CXB0_XENLA	Chemokine interleukin-8-like domain-containing protein	XELAEV_18027985mg	Xenopus laevis (African clawed frog)	97
A0A974DA96	unreviewed	A0A974DA96_XENLA	Chemokine interleukin-8-like domain-containing protein	cxcl14.L XELAEV_18016968mg	Xenopus laevis (African clawed frog)	99
A0A974DHV5	unreviewed	A0A974DHV5_XENLA	Chemokine interleukin-8-like domain-containing protein	XELAEV_18015358mg	Xenopus laevis (African clawed frog)	97
A0A974DSU8	unreviewed	A0A974DSU8_XENLA	Chemokine interleukin-8-like domain-containing protein	XELAEV_18009515mg	Xenopus laevis (African clawed frog)	99
A0A974DVX3	unreviewed	A0A974DVX3_XENLA	Chemokine interleukin-8-like domain-containing protein	XELAEV_18011164mg	Xenopus laevis (African clawed frog)	97
A0A974DXR9	unreviewed	A0A974DXR9_XENLA	Chemokine interleukin-8-like domain-containing protein	XELAEV_18005831mg	Xenopus laevis (African clawed frog)	98
A0A974DY05	unreviewed	A0A974DY05_XENLA	Chemokine interleukin-8-like domain-containing protein	XELAEV_18005831mg	Xenopus laevis (African clawed frog)	76
A0A974DY23	unreviewed	A0A974DY23_XENLA	Interleukin-8	XELAEV_18005826mg	Xenopus laevis (African clawed frog)	117
A0A974DYT3	unreviewed	A0A974DYT3_XENLA	Chemokine interleukin-8-like domain-containing protein	XELAEV_18005865mg	Xenopus laevis (African clawed frog)	102
A0A974DZ12	unreviewed	A0A974DZ12_XENLA	Chemokine interleukin-8-like domain-containing protein	XELAEV_18005844mg	Xenopus laevis (African clawed frog)	99
A0A974DZ35	unreviewed	A0A974DZ35_XENLA	Chemokine interleukin-8-like domain-containing protein	XELAEV_18006352mg	Xenopus laevis (African clawed frog)	102
A0A974HK90	unreviewed	A0A974HK90_XENLA	Chemokine interleukin-8-like domain-containing protein	XELAEV_18027982mg	Xenopus laevis (African clawed frog)	119
A0A9F2NAN4	unreviewed	A0A9F2NAN4_PYTBI	C-X-C motif chemokine 14	CXCL14	Python bivittatus (Burmese python) (Python molurus bivittatus)	98
A0A9F2PN90	unreviewed	A0A9F2PN90_PYTBI	Lymphotactin	LOC103064841	Python bivittatus (Burmese python) (Python molurus bivittatus)	100
A0A9F2RAQ9	unreviewed	A0A9F2RAQ9_PYTBI	C-X-C motif chemokine 11-1-like	LOC103067044	Python bivittatus (Burmese python) (Python molurus bivittatus)	97
A0A9F2WAT2	unreviewed	A0A9F2WAT2_PYTBI	Interleukin-8-like	LOC103060378	Python bivittatus (Burmese python) (Python molurus bivittatus)	104
A0A9F3W201	unreviewed	A0A9F3W201_PYTBI	C-X-C motif chemokine 3-like	LOC103060149	Python bivittatus (Burmese python) (Python molurus bivittatus)	98
A0A9F5J1D2	unreviewed	A0A9F5J1D2_PYTBI	Alveolar macrophage chemotactic factor-like isoform X1	LOC107326627	Python bivittatus (Burmese python) (Python molurus bivittatus)	104
A0A9F5J2J1	unreviewed	A0A9F5J2J1_PYTBI	Interleukin-8-like	LOC112541767	Python bivittatus (Burmese python) (Python molurus bivittatus)	99
A0A9F5JF34	unreviewed	A0A9F5JF34_PYTBI	Interleukin-8-like isoform X2	LOC107326627	Python bivittatus (Burmese python) (Python molurus bivittatus)	97

A0A9L0R9K1	unreviewed	A0A9L0R9K1_HORSE	Chemokine (C-C motif) ligand 8	LOC100071714	Equus caballus (Horse)	98
A0A9L0RRK3	unreviewed	A0A9L0RRK3_HORSE	Chemokine interleukin-8-like domain-containing protein		Equus caballus (Horse)	96
A0A9L0SWW3	unreviewed	A0A9L0SWW3_HORSE	Chemokine (C-C motif) ligand 8	LOC100071714	Equus caballus (Horse)	99
A0AAA9S2L4	unreviewed	A0AAA9S2L4_BOVIN	C-C motif chemokine		Bos taurus (Bovine)	112
A0AAA9S9B9	unreviewed	A0AAA9S9B9_BOVIN	C-C motif chemokine		Bos taurus (Bovine)	104
A0AAA9SIX2	unreviewed	A0AAA9SIX2_BOVIN	C-C motif chemokine ligand 4	CCL4	Bos taurus (Bovine)	64

A0AAJ7SIG8	unreviewed	A0AAJ7SIG8_PETMA	Growth-regulated protein homolog gamma-like	LOC116937003	Petromyzon marinus (Sea lamprey)	118
A0AAJ7SMJ0	unreviewed	A0AAJ7SMJ0_PETMA	C-X-C motif chemokine 15-like	LOC116938608	Petromyzon marinus (Sea lamprey)	98
A0AAJ7SNC6	unreviewed	A0AAJ7SNC6_PETMA	Interleukin-8-like	LOC116938609	Petromyzon marinus (Sea lamprey)	102
A0AAJ7SWN5	unreviewed	A0AAJ7SWN5_PETMA	Stromal cell-derived factor 1-like	LOC116940348	Petromyzon marinus (Sea lamprey)	88
A0AAJ7TW51	unreviewed	A0AAJ7TW51_PETMA	Interleukin-8-like	LOC116951061	Petromyzon marinus (Sea lamprey)	104
A0AAJ7UHP9	unreviewed	A0AAJ7UHP9_PETMA	Alveolar macrophage chemotactic factor-like	LOC116958105	Petromyzon marinus (Sea lamprey)	112
A0AAJ7X8I1	unreviewed	A0AAJ7X8I1_PETMA	Uncharacterized protein LOC116951036 isoform X1	LOC116951036	Petromyzon marinus (Sea lamprey)	117
A0AAJ7X8L8	unreviewed	A0AAJ7X8L8_PETMA	C-X-C motif chemokine 14	CXCL14	Petromyzon marinus (Sea lamprey)	120
A0AAJ7X8R3	unreviewed	A0AAJ7X8R3_PETMA	Uncharacterized protein LOC116951036 isoform X2	LOC116951036	Petromyzon marinus (Sea lamprey)	116
A0AAQ4NMU4	unreviewed	A0AAQ4NMU4_GASAC	Chemokine (C-X-C motif) ligand 14		Gasterosteus aculeatus aculeatus (three-spined stickleback)	99
A0AAQ4PTW0	unreviewed	A0AAQ4PTW0_GASAC	Chemokine interleukin-8-like domain-containing protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	86
A0AAQ4PUH8	unreviewed	A0AAQ4PUH8_GASAC	Chemokine (C-X-C motif) ligand 19		Gasterosteus aculeatus aculeatus (three-spined stickleback)	95
A0AAQ4PUZ9	unreviewed	A0AAQ4PUZ9_GASAC	Chemokine interleukin-8-like domain-containing protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	85
A0AAQ4Q9G8	unreviewed	A0AAQ4Q9G8_GASAC	Chemokine interleukin-8-like domain-containing protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	107
A0AAQ4QAQ8	unreviewed	A0AAQ4QAQ8_GASAC	Chemokine interleukin-8-like domain-containing protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	94
A0AAQ4QHF5	unreviewed	A0AAQ4QHF5_GASAC	Uncharacterized protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	70
A0AAQ4QKR3	unreviewed	A0AAQ4QKR3_GASAC	Chemokine interleukin-8-like domain-containing protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	111
A0AAQ4QKU5	unreviewed	A0AAQ4QKU5_GASAC	Chemokine interleukin-8-like domain-containing protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	94
A0AAQ4QPH9	unreviewed	A0AAQ4QPH9_GASAC	Chemokine interleukin-8-like domain-containing protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	96
A0AAQ4QTJ6	unreviewed	A0AAQ4QTJ6_GASAC	Chemokine interleukin-8-like domain-containing protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	95
A0AAQ4QVJ5	unreviewed	A0AAQ4QVJ5_GASAC	Chemokine interleukin-8-like domain-containing protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	74
A0AAQ4R519	unreviewed	A0AAQ4R519_GASAC	Chemokine interleukin-8-like domain-containing protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	70
A0AAQ4R580	unreviewed	A0AAQ4R580_GASAC	Chemokine (C-X-C motif) ligand 14		Gasterosteus aculeatus aculeatus (three-spined stickleback)	99
A0AAQ4RP24	unreviewed	A0AAQ4RP24_GASAC	Chemokine interleukin-8-like domain-containing protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	105
A0AAQ4RVR6	unreviewed	A0AAQ4RVR6_GASAC	Chemokine interleukin-8-like domain-containing protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	95

A0AB13A8L3	unreviewed	A0AB13A8L3_DANRE	C-C motif chemokine 32b.3 precursor	ccl32b.3	Danio rerio (Zebrafish) (Brachydanio rerio)	115
A0AB13A9A2	unreviewed	A0AB13A9A2_DANRE	CX chemokine ligand 34c precursor	cxl34c si:ch211-125g7.3 wu:fb09d09	Danio rerio (Zebrafish) (Brachydanio rerio)	118
A0AB32TSY2	unreviewed	A0AB32TSY2_DANRE	Uncharacterized protein isoform X1	LOC137496105	Danio rerio (Zebrafish) (Brachydanio rerio)	115
A0AB32TUN4	unreviewed	A0AB32TUN4_DANRE	C-C motif chemokine 5-like isoform X2	LOC137496105	Danio rerio (Zebrafish) (Brachydanio rerio)	97
A0AB40EBF4	unreviewed	A0AB40EBF4_DANRE	C-X-C motif chemokine 3	LOC101883994	Danio rerio (Zebrafish) (Brachydanio rerio)	119
A0MJZ1	unreviewed	A0MJZ1_MACMU	Chemokine ligand 5	CCL5	Macaca mulatta (Rhesus macaque)	91
A0MJZ2	unreviewed	A0MJZ2_MACMU	Chemokine ligand 5	CCL5	Macaca mulatta (Rhesus macaque)	91
A0MJZ3	unreviewed	A0MJZ3_MACMU	Chemokine ligand 5	CCL5	Macaca mulatta (Rhesus macaque)	91
A0MJZ8	unreviewed	A0MJZ8_MACMU	Chemokine ligand 5	CCL5	Macaca mulatta (Rhesus macaque)	91
A0MK14	unreviewed	A0MK14_MACMU	Chemokine ligand 5	CCL5	Macaca mulatta (Rhesus macaque)	91
A2AMS5	unreviewed	A2AMS5_MOUSE	C-C motif chemokine ligand 27A	Ccl27a	Mus musculus (Mouse)	119
A6JWB9	unreviewed	A6JWB9_RAT	Chemokine (C-C motif) ligand 20	Ccl20 rCG_23712	Rattus norvegicus (Rat)	96
A6KKE4	unreviewed	A6KKE4_RAT	Chemokine (C-X-C motif) ligand 4, isoform CRA_a	Cxcl4 rCG_60381	Rattus norvegicus (Rat)	77
A9ZPD5	unreviewed	A9ZPD5_DANRE	Chemokine (C-C motif) ligand 39, duplicate 1 (Chemokine CCL-C25t)	ccl39.1 si:dkeyp-55h4.5	Danio rerio (Zebrafish) (Brachydanio rerio)	94
A9ZPD6	unreviewed	A9ZPD6_DANRE	Chemokine (C-C motif) ligand 39, duplicate 3 (Chemokine CCL-C25v)	ccl39.3 ccl-c25v si:dkeyp-55h4.6	Danio rerio (Zebrafish) (Brachydanio rerio)	94
A9ZPD8	unreviewed	A9ZPD8_DANRE	Chemokine (C-C motif) ligand 35, duplicate 2 (Chemokine CCL-C25ab) (Chemokine CCL-C25ac)	ccl35.2	Danio rerio (Zebrafish) (Brachydanio rerio)	98
A9ZPE2	unreviewed	A9ZPE2_DANRE	Chemokine (C-C motif) ligand 34b, duplicate 9 precursor (Chemokine CCL-C24b)	ccl34b.9 si:dkey-25o1.3	Danio rerio (Zebrafish) (Brachydanio rerio)	116
A9ZPE5	unreviewed	A9ZPE5_DANRE	Chemokine CCL-C24j	ccl34b.4	Danio rerio (Zebrafish) (Brachydanio rerio)	98
A9ZPF4	unreviewed	A9ZPF4_DANRE	C-C motif chemokine 27b precursor (Chemokine CCL-C10b)	ccl27b	Danio rerio (Zebrafish) (Brachydanio rerio)	91
A9ZPF7	unreviewed	A9ZPF7_DANRE	Chemokine (C-C motif) ligand 34a, duplicate 3 precursor (Chemokine CCL-C2e)	ccl34a.3 si:ch211-122l24.5	Danio rerio (Zebrafish) (Brachydanio rerio)	111
A9ZPG3	unreviewed	A9ZPG3_DANRE	Chemokine CCL-CUe	ccl33.2	Danio rerio (Zebrafish) (Brachydanio rerio)	110
A9ZPG5	unreviewed	A9ZPG5_DANRE	Chemokine CCL-CUj	LOC100216314	Danio rerio (Zebrafish) (Brachydanio rerio)	86
B1AVL8	unreviewed	B1AVL8_MOUSE	C-C motif chemokine ligand 1	Ccl1	Mus musculus (Mouse)	85
D7UPN1	unreviewed	D7UPN1_TAKRU	C-C motif chemokine ligand 20	CCL20 ccl20	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	99
E1C733	unreviewed	E1C733_CHICK	Chemokine	CCL26 CCLi10	Gallus gallus (Chicken)	94
E1CFF9	unreviewed	E1CFF9_TAKRU	Chemokine (C-C motif) ligand 19	CCL19	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	113
E1CFG0	unreviewed	E1CFG0_TAKRU	Chemokine (C-C motif) ligand 19	CCL19	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	113
E5RMA5	unreviewed	E5RMA5_TAKRU	C-C motif chemokine ligand 19 like 1	CCL19L1	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	99
F1NBL8	unreviewed	F1NBL8_CHICK	Chemokine	CXCL13L2	Gallus gallus (Chicken)	100
F1P147	unreviewed	F1P147_CHICK	Chemokine	CCLi9	Gallus gallus (Chicken)	91
F1P148	unreviewed	F1P148_CHICK	Chemokine	CCLi8	Gallus gallus (Chicken)	91
F1P166	unreviewed	F1P166_CHICK	Chemokine	CCLi7	Gallus gallus (Chicken)	91
F1P167	unreviewed	F1P167_CHICK	Chemokine	CCLi6	Gallus gallus (Chicken)	96
F1R655	unreviewed	F1R655_DANRE	C-C motif chemokine 34b.8 precursor (Chemokine (C-C motif) ligand 34b, duplicate 8)	ccl34b.8 si:dkey-25o1.4	Danio rerio (Zebrafish) (Brachydanio rerio)	118
F6TX08	unreviewed	F6TX08_MACMU	C-C motif chemokine ligand 24	CCL24	Macaca mulatta (Rhesus macaque)	119
F8VQM2	unreviewed	F8VQM2_MOUSE	C-C motif chemokine ligand 26	Ccl26	Mus musculus (Mouse)	93
F8VWI0	unreviewed	F8VWI0_HUMAN	C-C motif chemokine ligand 25	CCL25	Homo sapiens (Human)	84
G1N7X0	unreviewed	G1N7X0_MELGA	Chemokine interleukin-8-like domain-containing protein	CXCL14	Meleagris gallopavo (Wild turkey)	109
G3NCB0	unreviewed	G3NCB0_GASAC	Chemokine interleukin-8-like domain-containing protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	106
G3PB64	unreviewed	G3PB64_GASAC	Chemokine (C-C motif) ligand 25b		Gasterosteus aculeatus aculeatus (three-spined stickleback)	120
G3PMQ8	unreviewed	G3PMQ8_GASAC	Chemokine interleukin-8-like domain-containing protein		Gasterosteus aculeatus aculeatus (three-spined stickleback)	94
G4U4M6	unreviewed	G4U4M6_CHICK	Chemokine	CXCL13L3	Gallus gallus (Chicken)	106
G9M4M3	unreviewed	G9M4M3_TAKRU	Chemokine C-C motif ligand 28	CCL28	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	99
H0YU12	unreviewed	H0YU12_TAEGU	C-X-C motif chemokine ligand 13	LOC101233771	Taeniopygia guttata (Zebra finch) (Poephila guttata)	107
H0ZT85	unreviewed	H0ZT85_TAEGU	Monocyte chemotactic protein 1B-like	LOC100227529	Taeniopygia guttata (Zebra finch) (Poephila guttata)	101
H1A3P4	unreviewed	H1A3P4_TAEGU	C-X-C motif chemokine ligand 14	CXCL14	Taeniopygia guttata (Zebra finch) (Poephila guttata)	98
H2L3C2	unreviewed	H2L3C2_ORYLA	Chemokine (C-X-C motif) ligand 14	cxcl14	Oryzias latipes (Japanese rice fish) (Japanese killifish)	99
H2MHZ6	unreviewed	H2MHZ6_ORYLA	Chemokine interleukin-8-like domain-containing protein		Oryzias latipes (Japanese rice fish) (Japanese killifish)	101
H2MKE8	unreviewed	H2MKE8_ORYLA	Chemokine interleukin-8-like domain-containing protein		Oryzias latipes (Japanese rice fish) (Japanese killifish)	98
H2MKE9	unreviewed	H2MKE9_ORYLA	Chemokine interleukin-8-like domain-containing protein		Oryzias latipes (Japanese rice fish) (Japanese killifish)	69
H2MQQ7	unreviewed	H2MQQ7_ORYLA	Chemokine interleukin-8-like domain-containing protein	LOC101160820	Oryzias latipes (Japanese rice fish) (Japanese killifish)	109
H2SKD3	unreviewed	H2SKD3_TAKRU	Chemokine interleukin-8-like domain-containing protein		Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	90
H3AKD2	unreviewed	H3AKD2_LATCH	Chemokine (C-C motif) ligand 34b, duplicate 4		Latimeria chalumnae (Coelacanth)	100
H3AKD3	unreviewed	H3AKD3_LATCH	Chemokine (C-C motif) ligand 34b, duplicate 4		Latimeria chalumnae (Coelacanth)	95
J3KRT7	unreviewed	J3KRT7_HUMAN	C-C motif chemokine ligand 2 (Chemokine (C-C motif) ligand 2, isoform CRA_a)	CCL2 hCG_29298	Homo sapiens (Human)	65
M3XK18	unreviewed	M3XK18_LATCH	C-X-C motif chemokine ligand 14	CXCL14	Latimeria chalumnae (Coelacanth)	98
Q0N2S9	unreviewed	Q0N2S9_PIG	Chemokine ligand 24-like protein		Sus scrofa (Pig)	119
Q1M165	unreviewed	Q1M165_GADMO	CC chemokine type 3		Gadus morhua (Atlantic cod)	117
Q1M166	unreviewed	Q1M166_GADMO	CC chemokine type 2		Gadus morhua (Atlantic cod)	104
Q1M167	unreviewed	Q1M167_GADMO	CC chemokine type 1		Gadus morhua (Atlantic cod)	90
Q4RKA1	unreviewed	Q4RKA1_TETNG	Chromosome 18 SCAF15030, whole genome shotgun sequence	GSTENG00033049001	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	94
Q4RPP7	unreviewed	Q4RPP7_TETNG	(spotted green pufferfish) hypothetical protein	GSTENG00030990001	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	102
Q4RPV5	unreviewed	Q4RPV5_TETNG	(spotted green pufferfish) hypothetical protein	GSTENG00030920001	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	94
Q4RUG1	unreviewed	Q4RUG1_TETNG	(spotted green pufferfish) hypothetical protein (Chemokine (C-C motif) ligand 25b)	GSTENG00028808001	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	99
Q4RUY9	unreviewed	Q4RUY9_TETNG	(spotted green pufferfish) hypothetical protein	GSTENG00028585001	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	99
Q4RUZ0	unreviewed	Q4RUZ0_TETNG	(spotted green pufferfish) hypothetical protein	GSTENG00028583001	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	116
Q4SKA9	unreviewed	Q4SKA9_TETNG	Chromosome 13 SCAF14566, whole genome shotgun sequence	GSTENG00016810001	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	94
Q4SUF4	unreviewed	Q4SUF4_TETNG	(spotted green pufferfish) hypothetical protein	GSTENG00012492001	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	102
Q4T8I3	unreviewed	Q4T8I3_TETNG	(spotted green pufferfish) hypothetical protein	GSTENG00005218001	Tetraodon nigroviridis (Spotted green pufferfish) (Chelonodon nigroviridis)	115
Q4VSK5	unreviewed	Q4VSK5_ANAPL	CC chemokine		Anas platyrhynchos (Mallard) (Anas boschas)	91
Q5C9Q0	unreviewed	Q5C9Q0_MOUSE	Eotaxin 3-like protein	Ccl26 Ccl26l	Mus musculus (Mouse)	93
Q5VZ77	unreviewed	Q5VZ77_HUMAN	Chemokine (C-C motif) ligand 27	CCL27 hCG_20477	Homo sapiens (Human)	112
Q6AXC2	unreviewed	Q6AXC2_MOUSE	C-X-C motif chemokine ligand 14 (Cxcl14 protein)	Cxcl14	Mus musculus (Mouse)	61
Q7TMS1	unreviewed	Q7TMS1_MOUSE	Ccl2 protein	Ccl2	Mus musculus (Mouse)	65
Q8AV25	unreviewed	Q8AV25_TAKRU	FCL1	fCL1	Takifugu rubripes (Japanese pufferfish) (Fugu rubripes)	98
Q8HYP2	unreviewed	Q8HYP2_MACMU	Chemokine CCL27/CTACK		Macaca mulatta (Rhesus macaque)	113
Q8MIG1	unreviewed	Q8MIG1_PIG	Skinkine		Sus scrofa (Pig)	107
Q8MKC8	unreviewed	Q8MKC8_HORSE	Mcp-2		Equus caballus (Horse)	99
Q8QG56	unreviewed	Q8QG56_CHICK	Chemokine ah221		Gallus gallus (Chicken)	91
Q90825	unreviewed	Q90825_CHICK	Cytokine		Gallus gallus (Chicken)	96
Q9DGL8	unreviewed	Q9DGL8_CHICK	C-X-C motif chemokine 14 (Jun-suppressed chemokine)	JSC Cxcl14	Gallus gallus (Chicken)	98
R0L0H4	unreviewed	R0L0H4_ANAPL	Chemokine interleukin-8-like domain-containing protein	Anapl_17889	Anas platyrhynchos (Mallard) (Anas boschas)	112
R4GM50	unreviewed	R4GM50_CHICK	C-C motif chemokine ligand 19	CCL19	Gallus gallus (Chicken)	99
W5M6D3	unreviewed	W5M6D3_LEPOC	Chemokine (C-C motif) ligand 44		Lepisosteus oculatus (Spotted gar)	115
W5M6H7	unreviewed	W5M6H7_LEPOC	Chemokine interleukin-8-like domain-containing protein		Lepisosteus oculatus (Spotted gar)	99
W5M9E7	unreviewed	W5M9E7_LEPOC	Chemokine (C-X-C motif) ligand 12b (stromal cell-derived factor 1)		Lepisosteus oculatus (Spotted gar)	68
W5MAS9	unreviewed	W5MAS9_LEPOC	C-C motif chemokine		Lepisosteus oculatus (Spotted gar)	113
W5MAU7	unreviewed	W5MAU7_LEPOC	C-C motif chemokine		Lepisosteus oculatus (Spotted gar)	114
W5MIX4	unreviewed	W5MIX4_LEPOC	Chemokine (C-C motif) ligand 34b, duplicate 4		Lepisosteus oculatus (Spotted gar)	98
W5MIY6	unreviewed	W5MIY6_LEPOC	C-C motif chemokine 20-like		Lepisosteus oculatus (Spotted gar)	113
W5MJ01	unreviewed	W5MJ01_LEPOC	Chemokine interleukin-8-like domain-containing protein		Lepisosteus oculatus (Spotted gar)	91
W5N367	unreviewed	W5N367_LEPOC	Chemokine (C-X-C motif) ligand 14		Lepisosteus oculatus (Spotted gar)	103
